#id,enabled / disabled,list of ship types for building,"chance to have, percent",,,type of part,comes in paires (around centerline axis),"group, use same part data for same group",necessary present param of part,put at centerline,put to sides,range-z [-1;+1] define range from back to front of ship,see previos,filtering condition,"additional params:
"310/gun//mc/main_center/c//main_cal/mount(barbette), or(tag[Nelson];tag[generic_middle_tower])",,"bb, bc",,1,1,gun,,mc,main_center,c,,-1,0.01,main_cal,"mount(barbette), or(tag[Nelson];tag[generic_middle_tower])",,
311/gun//mc//c//main_cal/or(tag[Nelson];tag[generic_middle_tower]),,"bb, bc",,1,100,gun,,mc,,c,,-1,1,main_cal,or(tag[Nelson];tag[generic_middle_tower]),,
312/barbette//b/main_super_huge/c///or(tag[BB_Modern_Iowa]),,"bb, bc",,1,100,barbette,,b,main_super_huge,c,,-1,0.01,,or(tag[BB_Modern_Iowa]),,
313/barbette//b/main_super/c///or(tag[BC_Modern];!tag[No_Barb];tag[small_bc2]),,"bb, bc",,1,100,barbette,,b,main_super,c,,-1,0.01,,or(tag[BC_Modern];!tag[No_Barb];tag[small_bc2]),,
"314/gun//mc/no_quad/c//main_cal/mount(barbette), or(tag[BB_Modern_Germany_Wide];tag[BB_Modern_Iowa])",,bb,,1,100,gun,,mc,no_quad,c,,-1,1,main_cal,"mount(barbette), or(tag[BB_Modern_Germany_Wide];tag[BB_Modern_Iowa])",,
"315/gun//mc/main_bismarck/c//main_cal/mount(barbette), and(tag[BB_Modern_Germany])",,bb,,1,100,gun,,mc,main_bismarck,c,,-1,1,main_cal,"mount(barbette), and(tag[BB_Modern_Germany])",,
"316/gun//mc//c//main_cal/mount(barbette), or(tag[No_Barb];tag[small_bc2])",,bb,,1,100,gun,,mc,,c,,-1,1,main_cal,"mount(barbette), or(tag[No_Barb];tag[small_bc2])",,
317/gun//mc//c//main_cal/and(tag[BB_Modern_Germany]),,bb,,1,100,gun,,mc,,c,,-1,1,main_cal,and(tag[BB_Modern_Germany]),,
"318/gun//sc1//c//sec_cal/mount(barbette), and(tag[No_Barb])",,bb,,2,100,gun,,sc1,,c,,-1,1,sec_cal,"mount(barbette), and(tag[No_Barb])",,
"319/gun//sc2//c//sec_cal/mount(barbette), and(tag[No_Barb])",,bb,,2,100,gun,,sc2,,c,,-1,1,sec_cal,"mount(barbette), and(tag[No_Barb])",,
320/funnel///////and(tag[No_Barb]),,bc,,1,2,funnel,,,,,,-0.1,0.5,,and(tag[No_Barb]),,
321/tower_main///////or(tag[BC_Modern_Japan]),,"bb, bc",,1,1,tower_main,,,,,,0,0.5,,or(tag[BC_Modern_Japan]),,
322/barbette//b/main_super_medium/c///or(tag[BC_Modern_Japan]),,bc,,2,100,barbette,,b,main_super_medium,c,,0.55,1,,or(tag[BC_Modern_Japan]),,
"323/gun//mc/main_bc_small/c//main_cal/mount(barbette), or(tag[BC_Modern_Japan])",,bc,,2,100,gun,,mc,main_bc_small,c,,0.55,1,main_cal,"mount(barbette), or(tag[BC_Modern_Japan])",,
324/barbette///////delete_unmounted,,"bb, bc",,2,100,barbette,,,,,,-1,1,,delete_unmounted,,
325/gun//mc/main_bc/c//main_cal/or(tag[BC_Modern]),,bc,,3,6,gun,,mc,main_bc,c,,-0.01,1,main_cal,or(tag[BC_Modern]),,
326/tower_sec///big_sec////or(tag[BB_Modern_Iowa];tag[BC_Modern]);tag[BC_Modern_Japan]),,"bb, bc",,1,1,tower_sec,,,big_sec,,,-0.32,0.01,,or(tag[BB_Modern_Iowa];tag[BC_Modern]);tag[BC_Modern_Japan]),,
327/tower_sec///////or(tag[BB_Modern_Iowa];tag[BC_Modern]),,"bb, bc",,1,1,tower_sec,,,,,,-0.3,0.01,,or(tag[BB_Modern_Iowa];tag[BC_Modern]),,
328/barbette//b/main_super/c///or(tag[BB_Modern_Iowa];tag[BC_Modern];!tag[No_Barb];tag[small_bc2]),,"bb, bc",,1,1,barbette,,b,main_super,c,,-1,0.01,,or(tag[BB_Modern_Iowa];tag[BC_Modern];!tag[No_Barb];tag[small_bc2]),,
"329/gun//mc//c//main_cal/mount(barbette), or(tag[BB_Modern_Iowa];tag[BC_Modern];tag[small_bc2])",,"bb, bc",,4,100,gun,,mc,,c,,-1,0.01,main_cal,"mount(barbette), or(tag[BB_Modern_Iowa];tag[BC_Modern];tag[small_bc2])",,
330/gun//mc/main_bc/c//main_cal/or(tag[BC_Modern]),,bc,,3,6,gun,,mc,main_bc,c,,-1,1,main_cal,or(tag[BC_Modern]),,
331/funnel///////or(tag[BC_Modern];tag[BC_Modern_Japan]),,bc,,1,2,funnel,,,,,,-1,1,,or(tag[BC_Modern];tag[BC_Modern_Japan]),,
332/gun//mc/main_center/c//main_cal/or(tag[BC_Modern];tag[BC_Modern_Japan]),,bc,,4,8,gun,,mc,main_center,c,,-1,1,main_cal,or(tag[BC_Modern];tag[BC_Modern_Japan]),,
333/barbette//b/main_super/c///and(tag[g4];!tag[BB_Modern_Iowa];!tag[BC_Modern];!tag[No_Barb]),,"bb, bc",,1,1,barbette,,b,main_super,c,,-0.01,1,,and(tag[g4];!tag[BB_Modern_Iowa];!tag[BC_Modern];!tag[No_Barb]),,
334/barbette//b/main_super/c///or(tag[BB_USA2]),,"bb, bc",,1,1,barbette,,b,main_super,c,,-0.01,1,,or(tag[BB_USA2]),,
335/barbette///sec_super_high/c///and(!tag[g2];!tag[small_bc2]),,"bb, bc",50,2,100,barbette,,,sec_super_high,c,,-1,1,,and(!tag[g2];!tag[small_bc2]),,
"336/gun//mc/main_center/c//main_cal/mount(barbette), or(tag[BB_USA];tag[BB_USA2])",,bb,,1,1,gun,,mc,main_center,c,,-1,0.85,main_cal,"mount(barbette), or(tag[BB_USA];tag[BB_USA2])",,
337/tower_main///////or(tag[BB_USA];tag[BB_USA2]),,"bb, bc",,1,1,tower_main,,,,,,-1,1,,or(tag[BB_USA];tag[BB_USA2]),,
338/barbette//d/sec_super_high/c///or(tag[BB_Modern_Iowa]),,"bb, bc",,2,100,barbette,,d,sec_super_high,c,,-1,1,,or(tag[BB_Modern_Iowa]),,
339/gun//sc1//c//sec_cal/mount(barbette),,"bb, bc",,2,100,gun,,sc1,,c,,-1,1,sec_cal,mount(barbette),,
"340/gun//mc/no_quad/c//main_cal/mount(barbette), and(tag[g4];!tag[BB_Modern_Iowa];!tag[BC_Modern];!tag[No_Barb])",,"bb, bc",,1,1,gun,,mc,no_quad,c,,-0.01,1,main_cal,"mount(barbette), and(tag[g4];!tag[BB_Modern_Iowa];!tag[BC_Modern];!tag[No_Barb])",,
341/tower_main///////and(tag[g4];!tag[BB_Modern_Iowa];!tag[BC_Modern]),,"bb, bc",,1,1,tower_main,,,,,,-1,1,,and(tag[g4];!tag[BB_Modern_Iowa];!tag[BC_Modern]),,
342/barbette///////delete_unmounted,,"bb, bc",,2,100,barbette,,,,,,-1,1,,delete_unmounted,,
343/gun//mc/main_center/c//main_cal/and(tag[g4]),,bb,,1,1,gun,,mc,main_center,c,,-0.01,1,main_cal,and(tag[g4]),,
344/barbette//b/main_super/c///and(tag[g4];!tag[No_Barb]),,bb,,1,1,barbette,,b,main_super,c,,-1,0.01,,and(tag[g4];!tag[No_Barb]),,
345/gun//mc/main_center/c//main_cal/and(tag[BB_Modern]),,bb,25,1,1,gun,,mc,main_center,c,,-1,0.01,main_cal,and(tag[BB_Modern]),,
346/tower_sec///big_sec////and(tag[g4];!tag[BC_Modern_Japan]),,"bb, bc",,1,1,tower_sec,,,big_sec,,,-0.5,1,,and(tag[g4];!tag[BC_Modern_Japan]),,
347/gun//mc/main_center_big/c//main_cal/and(tag[BB_Modern]),,bb,,3,5,gun,,mc,main_center_big,c,,-0.25,1,main_cal,and(tag[BB_Modern]),,
348/funnel///////and(tag[g4]),,bb,,1,2,funnel,,,,,,-1,1,,and(tag[g4]),,
349/tower_sec///////and(tag[g4]),,"bb, bc",,1,1,tower_sec,,,,,,-1,0.01,,and(tag[g4]),,
350/barbette//b/main_super/c///and(tag[barbette_need]),,"bb, bc",,1,1,barbette,,b,main_super,c,,-1,0.5,,and(tag[barbette_need]),,
"351/gun//mc/main_g3/c//main_cal/mount(barbette), and(tag[barbette_need])",,"bb, bc",,2,20,gun,,mc,main_g3,c,,-1,0.01,main_cal,"mount(barbette), and(tag[barbette_need])",,
352/barbette//b/main_super/c///and(tag[g3]),,"bb, bc",,1,1,barbette,,b,main_super,c,,-0.01,1,,and(tag[g3]),,
"353/gun//mc/main_g3/c//main_cal/mount(barbette), and(tag[g3])",,"bb, bc",,2,20,gun,,mc,main_g3,c,,-0.01,1,main_cal,"mount(barbette), and(tag[g3])",,
"354/gun//mc/main_center/c//main_cal/mount(barbette), and(tag[g3])",,"bb, bc",,2,20,gun,,mc,main_center,c,,-0.01,1,main_cal,"mount(barbette), and(tag[g3])",,
355/gun//mc/main_g3/c//main_cal/and(tag[g3]),,"bb, bc",,1,1,gun,,mc,main_g3,c,,0.4,1,main_cal,and(tag[g3]),,
356/tower_main///////and(tag[g3]),,"bb, bc",,1,1,tower_main,,,,,,-0.3,0.66,,and(tag[g3]),,
357/tower_sec///////and(tag[g3]),,"bb, bc",,1,1,tower_sec,,,,,,-1,1,,and(tag[g3]),,
358/barbette//b/main_super/c///and(tag[g3]),,"bb, bc",,1,1,barbette,,b,main_super,c,,-1,-0.15,,and(tag[g3]),,
"359/gun//mc/main_g3/c//main_cal/mount(barbette), and(tag[g3])",,"bb, bc",,2,20,gun,,mc,main_g3,c,,-1,0.01,main_cal,"mount(barbette), and(tag[g3])",,
360/gun//mc/main_g3/c//main_cal/and(tag[g3]),,"bb, bc",,1,1,gun,,mc,main_g3,c,,-1,-0.5,main_cal,and(tag[g3]),,
361/tower_main///////and(!tag[g4]),,"bb, bc",,1,1,tower_main,,,,,,-1,1,,and(!tag[g4]),,
362/funnel///////and(tag[g3]),,"bb, bc",,1,2,funnel,,,,,,-1,1,,and(tag[g3]),,
363/gun//mc/main_g3/c//main_cal/and(tag[g3]),,"bb, bc",,1,2,gun,,mc,main_g3,c,,-1,1,main_cal,and(tag[g3]),,
364/gun//mc/main_g3/c//main_cal/and(tag[g3]),,"bb, bc",,2,3,gun,,mc,main_g3,c,,-1,1,main_cal,and(tag[g3]),,
365/gun//mc/main_center/c//main_cal/mount(barbette),,"bb, bc",,2,100,gun,,mc,main_center,c,,-1,1,main_cal,mount(barbette),,
366/barbette///main_super////delete_unmounted,,"bb, bc",,1,100,barbette,,,main_super,,,-1,1,,delete_unmounted,,
367/gun//mc/main_center/c//main_cal/and(tag[g4];tag[barbette_need];tag[No_Barb]),,"bb, bc",,4,6,gun,,mc,main_center,c,,-1,1,main_cal,and(tag[g4];tag[barbette_need];tag[No_Barb]),,
368/gun//mc/main_center/c//main_cal/and(tag[g4]),,"bb, bc",,1,2,gun,,mc,main_center,c,,-0.5,0.5,main_cal,and(tag[g4]),,
369/gun//mc/main_center/c//main_cal/and(tag[BB_Modern]),,"bb, bc",100,4,6,gun,,mc,main_center,c,,-0.5,1,main_cal,and(tag[BB_Modern]),,
370/barbette//b/main_super/c///and(tag[g3]),,bc,,2,20,barbette,,b,main_super,c,,0.25,1,,and(tag[g3]),,
371/gun//mc/main_center/c//main_cal/mount(barbette),,bc,,1,1,gun,,mc,main_center,c,,0.5,1,main_cal,mount(barbette),,
372/gun//mc/main_center/c//main_cal/or(tag[g3];tag[g4]),,bc,,1,1,gun,,mc,main_center,c,,0.5,1,main_cal,or(tag[g3];tag[g4]),,
373/barbette//b/main_super/c///and(tag[g3]),,bc,,1,1,barbette,,b,main_super,c,,-1,0.01,,and(tag[g3]),,
374/barbette///sec_super_high/c///and(!tag[g2]),,"bb, bc",50,2,100,barbette,,,sec_super_high,c,,-1,1,,and(!tag[g2]),,
375/barbette///sec_super_high/c///and(!tag[g2]),,"bb, bc",,2,100,barbette,,,sec_super_high,c,,-1,1,,and(!tag[g2]),,
376/gun//mc/main_center/c//main_cal/mount(barbette),,bc,,1,1,gun,,mc,main_center,c,,-1,0.01,main_cal,mount(barbette),,
377/tower_sec///////,,"bb, bc",,1,1,tower_sec,,,,,,-1,1,,,,
378/funnel///////and(tag[Cross_Deck_Guns]),,"bb, bc",,1,2,funnel,,,,,,-0.35,1,,and(tag[Cross_Deck_Guns]),,
379/gun/p/ms/small_side//s/main_cal/and(tag[Cross_Deck_Guns]),,"bb, bc",,2,4,gun,p,ms,small_side,,s,-0.35,0.35,main_cal,and(tag[Cross_Deck_Guns]),,
380/tower_sec///////and(tag[Cross_Deck_Guns]),,"bb, bc",,1,1,tower_sec,,,,,,-1,0.01,,and(tag[Cross_Deck_Guns]),,
381/gun//mc/small_center/c//main_cal/and(tag[Cross_Deck_Guns]),,"bb, bc",,1,1,gun,,mc,small_center,c,,-0.01,1,main_cal,and(tag[Cross_Deck_Guns]),,
382/gun//mc/small_center/c//main_cal/and(tag[Cross_Deck_Guns]),,"bb, bc",,1,1,gun,,mc,small_center,c,,-1,0.01,main_cal,and(tag[Cross_Deck_Guns]),,
383/gun/p/ms/small_side//s/main_cal/and(tag[Cross_Deck_Guns]),,"bb, bc",,4,4,gun,p,ms,small_side,,s,-0.35,0.35,main_cal,and(tag[Cross_Deck_Guns]),,
384/tower_main///////and(tag[Cross_Deck_Guns]),,"bb, bc",,1,1,tower_main,,,,,,0.01,1,,and(tag[Cross_Deck_Guns]),,
385/gun/p/ms/small_side//s/main_cal/and(tag[Cross_Deck_Guns]),,"bb, bc",,2,100,gun,p,ms,small_side,,s,-0.45,0.45,main_cal,and(tag[Cross_Deck_Guns]),,
"386/gun/p/cas///s/ter_cal, casemate/and(tag[Cross_Deck_Guns])",,"bb, bc",,4,64,gun,p,cas,,,s,-1,1,"ter_cal, casemate",and(tag[Cross_Deck_Guns]),,
387/gun/p/ms/small_side//s/main_cal/and(tag[Cross_Deck_Guns]),,"bb, bc",,4,4,gun,p,ms,small_side,,s,-0.35,0.35,main_cal,and(tag[Cross_Deck_Guns]),,
388/gun/p/ms/main_side//s/main_cal/or(tag[g2];!zero[use_main_side_guns]),,"bb, bc",,2,4,gun,p,ms,main_side,,s,-0.3,0.42,main_cal,or(tag[g2];!zero[use_main_side_guns]),,
389/gun/p/ms/main_side//s/main_cal/or(tag[g2];!zero[use_main_side_guns]),,"bb, bc",,2,4,gun,p,ms,main_side,,s,-0.5,0.42,main_cal,or(tag[g2];!zero[use_main_side_guns]),,
390/funnel///////and(tag[Small_Foredeck]),,"bb, bc",,2,2,funnel,,,,,,-1,1,,and(tag[Small_Foredeck]),,
391/gun//mc//c//main_cal/and(tag[Small_Foredeck]),,"bb, bc",,1,2,gun,,mc,,c,,-1,0.01,main_cal,and(tag[Small_Foredeck]),,
392/barbette//b/main_super/c///or(tag[BB_USA];tag[BB_USA2]),,bb,,1,100,barbette,,b,main_super,c,,-0.01,0.85,,or(tag[BB_USA];tag[BB_USA2]),,
"393/gun//mc/main_center/c//main_cal/mount(barbette), or(tag[BB_USA];tag[BB_USA2])",,bb,,1,100,gun,,mc,main_center,c,,-0.85,0.85,main_cal,"mount(barbette), or(tag[BB_USA];tag[BB_USA2])",,
394/barbette//b/main_super/c///and(!tag[g3];!tag[No_Barb]),,"bb, bc",,1,75,barbette,,b,main_super,c,,0.25,0.75,,and(!tag[g3];!tag[No_Barb]),,
395/barbette//b/main_super/c///and(!tag[g3];!tag[No_Barb]),,"bb, bc",,1,100,barbette,,b,main_super,c,,-1,0.01,,and(!tag[g3];!tag[No_Barb]),,
"396/gun//mc/main_center/c//main_cal/mount(barbette), and(!tag[g3])",,"bb, bc",,1,100,gun,,mc,main_center,c,,-1,1,main_cal,"mount(barbette), and(!tag[g3])",,
397/funnel///////and(tag[B_Agamemnon]),,"bb, bc",,2,3,funnel,,,,,,-1,1,,and(tag[B_Agamemnon]),,
398/gun//mc/main_center/c//main_cal/or(tag[B_Agamemnon];tag[B_Brandenburg]),,bb,,1,1,gun,,mc,main_center,c,,0.3,0.8,main_cal,or(tag[B_Agamemnon];tag[B_Brandenburg]),,
399/gun//mc/main_center/c//main_cal/or(tag[B_Agamemnon];tag[B_Brandenburg]),,bb,,1,1,gun,,mc,main_center,c,,-0.3,-0.8,main_cal,or(tag[B_Agamemnon];tag[B_Brandenburg]),,
400/gun//mc2/main_center/c//main_cal/or(tag[B_Brandenburg]),,bb,75,1,2,gun,,mc2,main_center,c,,-1,1,main_cal,or(tag[B_Brandenburg]),,
401/gun/p/mc2/main_agamemnon_single//s/main_cal/or(tag[B_Brandenburg]),,bb,60,4,4,gun,p,mc2,main_agamemnon_single,,s,-0.45,0.45,main_cal,or(tag[B_Brandenburg]),,
402/gun/p/mc3/main_agamemnon//s/main_cal/or(tag[B_Brandenburg]),,bb,35,2,4,gun,p,mc3,main_agamemnon,,s,-0.45,0.45,main_cal,or(tag[B_Brandenburg]),,
403/gun/p/mc4/main_side//s/main_cal/or(tag[B_Agamemnon]),,bb,50,2,4,gun,p,mc4,main_side,,s,-0.4,0.4,main_cal,or(tag[B_Agamemnon]),,
404/gun/p/mc2/main_agamemnon_single//s/main_cal/or(tag[B_Agamemnon]),,bb,,2,4,gun,p,mc2,main_agamemnon_single,,s,-0.2,0.2,main_cal,or(tag[B_Agamemnon]),,
405/gun/p/mc3/main_agamemnon//s/main_cal/or(tag[B_Agamemnon]),,bb,,2,4,gun,p,mc3,main_agamemnon,,s,-0.4,0.4,main_cal,or(tag[B_Agamemnon]),,
406/gun//mc/main_center/c//main_cal/and(tag[BB_Flat]),0,"bb, bc",,4,7,gun,,mc,main_center,c,,-0.95,1,main_cal,and(tag[BB_Flat]),,
407/gun//mc/main_center/c//main_cal/and(tag[BB_Flat]),0,"bb, bc",,4,7,gun,,mc,main_center,c,,-0.95,0.95,main_cal,and(tag[BB_Flat]),,
408/gun//mc/main_center/c//main_cal/or(tag[g2]),,"bb, bc",,1,1,gun,,mc,main_center,c,,0.5,1,main_cal,or(tag[g2]),,
409/barbette//b/main_super/c///or(tag[g2];tag[bc];tag[BB_Flat];tag[BB_Flat2];tag[BB_Super]),,"bb, bc",,1,1,barbette,,b,main_super,c,,-0.01,0.85,,or(tag[g2];tag[bc];tag[BB_Flat];tag[BB_Flat2];tag[BB_Super]),,
410/gun//mc/main_center/c//main_cal/or(tag[g2];tag[bc];tag[BB_Flat];tag[BB_Flat2];tag[BB_Super]),,"bb, bc",,1,1,gun,,mc,main_center,c,,-0.01,1,main_cal,or(tag[g2];tag[bc];tag[BB_Flat];tag[BB_Flat2];tag[BB_Super]),,
411/gun//mc/main_center/c//main_cal/or(tag[g2];tag[bc];tag[BB_Flat];tag[BB_Flat2];tag[BB_Super]),,"bb, bc",,1,1,gun,,mc,main_center,c,,0.5,1,main_cal,or(tag[g2];tag[bc];tag[BB_Flat];tag[BB_Flat2];tag[BB_Super]),,
412/gun//mc/main_center/c//main_cal/or(tag[g2];tag[bc];tag[BB_Flat]),,"bb, bc",,1,1,gun,,mc,main_center,c,,-1,-0.5,main_cal,or(tag[g2];tag[bc];tag[BB_Flat]),,
413/barbette///////delete_unmounted,,"bb, bc",,1,100,barbette,,,,,,-1,1,,delete_unmounted,,
414/gun/p/ms/main_side//s/main_cal/or(tag[g2];!zero[use_main_side_guns]),,"bb, bc",,2,2,gun,p,ms,main_side,,s,-0.3,0.42,main_cal,or(tag[g2];!zero[use_main_side_guns]),,
415/gun//mc/main_center/c//main_cal/or(tag[g2];tag[bc];tag[BB_Flat]),,"bb, bc",45,3,5,gun,,mc,main_center,c,,-0.5,0.5,main_cal,or(tag[g2];tag[bc];tag[BB_Flat]),,
416/gun//mc/main_center/c//main_cal/and(tag[BB_Flat]),,"bb, bc",,1,3,gun,,mc,main_center,c,,-1,0.95,main_cal,and(tag[BB_Flat]),,
417/gun/p/ms/main_side//s/main_cal/or(tag[g2];!zero[use_main_side_guns]),,"bb, bc",50,2,100,gun,p,ms,main_side,,s,-0.3,0.42,main_cal,or(tag[g2];!zero[use_main_side_guns]),,
418/gun/p/ms/main_side//s/main_cal/or(tag[g2];!zero[use_main_side_guns]),,"bb, bc",50,2,100,gun,p,ms,main_side,,s,-0.5,0.42,main_cal,or(tag[g2];!zero[use_main_side_guns]),,
419/gun//mc/main_center/c//main_cal/or(tag[g2]),,"bb, bc",,1,1,gun,,mc,main_center,c,,0.7,1,main_cal,or(tag[g2]),,
420/gun//mc/main_center/c//main_cal/or(tag[g2]),,"bb, bc",,1,2,gun,,mc,main_center,c,,-1,-0.4,main_cal,or(tag[g2]),,
421/gun/p/ms/main_side//s/main_cal/or(tag[g2]),,"bb, bc",,2,100,gun,p,ms,main_side,,s,-0.35,0.35,main_cal,or(tag[g2]),,
422/gun/p/ms/small_side//s/main_cal/or(tag[g2]),,"bb, bc",,4,4,gun,p,ms,small_side,,s,-0.35,0.35,main_cal,or(tag[g2]),,
423/gun//mc/main_center/c//main_cal/and(tag[BB_Flat]),0,"bb, bc",,1,3,gun,,mc,main_center,c,,-0.6,0.6,main_cal,and(tag[BB_Flat]),,
424/tower_main///////and(!tag[g4]),,"bb, bc",,1,1,tower_main,,,,,,-0.2,1,,and(!tag[g4]),,
425/tower_sec///////and(!tag[g4]),,"bb, bc",,1,1,tower_sec,,,,,,-1,1,,and(!tag[g4]),,
426/funnel///////and(!tag[g4]),,bb,,1,2,funnel,,,,,,-0.01,0.8,,and(!tag[g4]),,
427/gun/p/ms/small_side//s/main_cal/and(tag[g2]),,"bb, bc",,4,4,gun,p,ms,small_side,,s,-0.35,0.35,main_cal,and(tag[g2]),,
428/funnel///////and(!tag[g4]),,bb,,1,2,funnel,,,,,,-1,1,,and(!tag[g4]),,
429/funnel///////and(!tag[g4]),,bc,,1,2,funnel,,,,,,-1,1,,and(!tag[g4]),,
430/gun/p/ms/small_side//s/main_cal/and(tag[g2]),,"bb, bc",,4,4,gun,p,ms,small_side,,s,-0.35,0.35,main_cal,and(tag[g2]),,
431/gun/p/ms/main_side//s/main_cal/or(tag[g2]),,"bb, bc",,2,100,gun,p,ms,main_side,,s,-0.35,0.35,main_cal,or(tag[g2]),,
432/barbette//b/main_super/c///and(!tag[g3];!tag[No_Barb]),,"bb, bc",,2,100,barbette,,b,main_super,c,,-1,1,,and(!tag[g3];!tag[No_Barb]),,
433/barbette///sec_super_high/c///,,"bb, bc",,2,100,barbette,,,sec_super_high,c,,-1,1,,,,
434/gun//mc/main_center/c//main_cal/and(tag[B_Brandenburg]),,"bb, bc",,1,1,gun,,mc,main_center,c,,0.5,1,main_cal,and(tag[B_Brandenburg]),,
435/gun//mc/main_center/c//main_cal/and(tag[B_Brandenburg]),,"bb, bc",,1,1,gun,,mc,main_center,c,,-1,-0.5,main_cal,and(tag[B_Brandenburg]),,
436/gun//mc/main_center/c//main_cal/!mount(barbette),,"bb, bc",,2,4,gun,,mc,main_center,c,,-0.6,1,main_cal,!mount(barbette),,
437/gun//mc/main_center/c//main_cal/mount(barbette),,"bb, bc",,2,100,gun,,mc,main_center,c,,-0.01,1,main_cal,mount(barbette),,
438/gun//mc/main_center/c//main_cal/or(tag[g3];tag[g4]),,"bb, bc",,3,3,gun,,mc,main_center,c,,-0.6,1,main_cal,or(tag[g3];tag[g4]),,
439/gun//mc/main_center/c//main_cal/mount(barbette),,"bb, bc",,2,100,gun,,mc,main_center,c,,-1,0.01,main_cal,mount(barbette),,
440/gun//mc/main_center/c//main_cal/!mount(barbette),,"bb, bc",,1,1,gun,,mc,main_center,c,,0.5,0.85,main_cal,!mount(barbette),,
441/gun//mc/main_center/c//main_cal/!mount(barbette),,"bb, bc",,1,1,gun,,mc,main_center,c,,-0.75,0.07,main_cal,!mount(barbette),,
442/gun//mc/main_center/c//main_cal/!mount(barbette),0,"bb, bc",,1,,gun,,mc,main_center,c,,-0.75,0,main_cal,!mount(barbette),,
443/gun//mc/main_center/c//main_cal/mount(barbette),,"bb, bc",,2,100,gun,,mc,main_center,c,,-0.9,0.9,main_cal,mount(barbette),,
444/gun//mc/main_center/c//main_cal/,,"bb, bc",,2,100,gun,,mc,main_center,c,,-1,1,main_cal,,,
445/gun//mc/main_center/c//main_cal/,,"bb, bc",,4,4,gun,,mc,main_center,c,,-0.01,1,main_cal,,,
446/gun//sc1//c//sec_cal/mount(barbette),,"bb, bc",,2,100,gun,,sc1,,c,,-1,1,sec_cal,mount(barbette),,
447/gun//sc2//c//sec_cal/mount(barbette),,"bb, bc",,2,100,gun,,sc2,,c,,-1,1,sec_cal,mount(barbette),,
448/barbette///////delete_unmounted,,"bb, bc",,2,100,barbette,,,,,,-1,1,,delete_unmounted,,
449/barbette///sec_super_high/c///or(tag[g3];tag[g4]),,"bb, bc",,2,100,barbette,,,sec_super_high,c,,-1,1,,or(tag[g3];tag[g4]),,
"450/gun//c1//c//sec_cal/mount(barbette), or(tag[g3];tag[g4])",,"bb, bc",,2,100,gun,,c1,,c,,-1,1,sec_cal,"mount(barbette), or(tag[g3];tag[g4])",,
451/funnel///////and(tag[g4]),,bb,,1,2,funnel,,,,,,-1,1,,and(tag[g4]),,
452/barbette/p//sec_super_side//s//and(!tag[g2]),,"bb, bc",75,2,100,barbette,p,,sec_super_side,,s,-1,1,,and(!tag[g2]),,
"453/gun//c1//c//sec_cal/mount(barbette), or(tag[French_Fast_BB];tag[Nelson];tag[g3];tag[g4])",,"bb, bc",,4,6,gun,,c1,,c,,-1,1,sec_cal,"mount(barbette), or(tag[French_Fast_BB];tag[Nelson];tag[g3];tag[g4])",,
454/gun/p/c1///s/sec_cal/or(tag[French_Style_Quads]),,"bb, bc",,12,24,gun,p,c1,,,s,-1,0.01,sec_cal,or(tag[French_Style_Quads]),,
"455/gun/p/c1///s/sec_cal/mount(tower_main), or(tag[French_Style_Quads];tag[BB_Modern];tag[BB_Modern_Iowa];tag[BC_Modern];tag[BC_Modern_Japan];tag[barbette_need];tag[BB_Modern_Germany];tag[No_Barb];tag[typical_modern];tag[typical_modern2];tag[Typical_Modern2_BB];tag[Nelson];tag[BC_ForeCastle];tag[Mixed_Quads];tag[BB_Fuso])",,"bb, bc",,6,16,gun,p,c1,,,s,-1,1,sec_cal,"mount(tower_main), or(tag[French_Style_Quads];tag[BB_Modern];tag[BB_Modern_Iowa];tag[BC_Modern];tag[BC_Modern_Japan];tag[barbette_need];tag[BB_Modern_Germany];tag[No_Barb];tag[typical_modern];tag[typical_modern2];tag[Typical_Modern2_BB];tag[Nelson];tag[BC_ForeCastle];tag[Mixed_Quads];tag[BB_Fuso])",,
"456/gun/p/c1///s/sec_cal/mount(tower_sec), or(tag[French_Style_Quads];tag[BB_Modern];tag[BB_Modern_Iowa];tag[BC_Modern];tag[BC_Modern_Japan];tag[barbette_need];tag[BB_Modern_Germany];tag[No_Barb];tag[typical_modern];tag[typical_modern2];tag[Typical_Modern2_BB];tag[Nelson];tag[BC_ForeCastle];tag[Mixed_Quads];tag[BB_Fuso])",,"bb, bc",,6,16,gun,p,c1,,,s,-1,1,sec_cal,"mount(tower_sec), or(tag[French_Style_Quads];tag[BB_Modern];tag[BB_Modern_Iowa];tag[BC_Modern];tag[BC_Modern_Japan];tag[barbette_need];tag[BB_Modern_Germany];tag[No_Barb];tag[typical_modern];tag[typical_modern2];tag[Typical_Modern2_BB];tag[Nelson];tag[BC_ForeCastle];tag[Mixed_Quads];tag[BB_Fuso])",,
